row_index,field,entry,classification,matched_with,csv_set_size,ann_set_size
321,REAGENT_CATALYST,trimethyl orthoformate,FN,,1,2
321,SOLVENT,dioxane,TP,dioxane,3,2
321,SOLVENT,methanol,TP,methanol,3,2
321,SOLVENT,trimethyl orthoformate,FP,,3,2
321,STARTING_MATERIAL,compound from Ex. 486A,TP,compound from Ex. 486A,1,1
321,TEMPERATURE,RT,TP,RT,1,1
321,TIME,about 24 h,FP,,1,0
321,YIELD_OTHER,222 mg,TP,222 mg,1,1
321,YIELD_PERCENT,79%,TP,79%,1,1
322,REACTION_PRODUCT,"(2S,3R,4S,5S)-ethyl 3-(tert-butyl)-1-(cyclohexanecarbonyl)-5-(2-methoxypyridin-3-yl)-4-nitropyrrolidine-2-carboxylate",FN,,1,2
322,REACTION_PRODUCT,"(2S,3S,4S,5S)-3-tert-butyl-4-{[(5-tert-butyl-2-methoxyphenyl)methyl]amino}-1-(cyclohexanecarbonyl)-5-(2-methoxypyridin-3-yl)pyrrolidine-2-carboxylic acid",FP,,1,2
322,REACTION_PRODUCT,title compound,TP,,1,2
322,REAGENT_CATALYST,"N,N-dimethylformamide",FN,,2,3
322,REAGENT_CATALYST,oxalyl chloride,TP,oxalyl chloride,2,3
322,REAGENT_CATALYST,triethylamine,TP,triethylamine,2,3
322,SOLVENT,dichloromethane,TP,dichloromethane,2,2
322,SOLVENT,dioxane,TP,dioxane,2,2
322,STARTING_MATERIAL,"(2S,3R,4S,5S)-ethyl 3-(tert-butyl)-5-(2-methoxypyridin-3-yl)-4-nitropyrrolidine-2-carboxylate",TP,"(2S,3R,4S,5S)-ethyl 3-(tert-butyl)-5-(2-methoxypyridin-3-yl)-4-nitropyrrolidine-2-carboxylate",2,3
322,STARTING_MATERIAL,Core 12,FN,,2,3
322,STARTING_MATERIAL,cyclohexanecarbonyl chloride,TP,cyclohexanecarbonyl chloride,2,3
322,TEMPERATURE,<0° C,FP,,2,1
322,TEMPERATURE,ambient temperature,TP,ambient temperature,2,1
322,TIME,2 h,TP,2 hours,2,2
322,TIME,30 min,TP,30 minutes,2,2
322,YIELD_OTHER,650 mg,TP,650 mg,1,1
322,YIELD_PERCENT,99%,TP,99%,1,1
326,REACTION_PRODUCT,Compound 362,TP,362,1,1
326,STARTING_MATERIAL,"4,4'-dimethoxydiphenylamine",TP,"4,4'-dimethoxydiphenylamine",2,2
326,STARTING_MATERIAL,tert-butylmagnesium bromide,TP,tert-butylmagnesium bromide,2,2
326,YIELD_OTHER,0.66 mmol,TP,0.66 mmol,2,2
326,YIELD_OTHER,0.89 g,TP,0.89 g,2,2
326,YIELD_PERCENT,43%,TP,43%,1,1
328,REACTION_PRODUCT,4-Bromo-3-fluoro-1H-indazole,TP,4-Bromo-3-fluoro-1H-indazole,1,2
328,REACTION_PRODUCT,4-Bromo-3-fluoro-1H-indazole,TP,4-bromo-3-fluoro-1H-indazole,1,2
328,REAGENT_CATALYST,Selectfluor,TP,Selectfluor,1,1
328,SOLVENT,DMF,TP,DMF,1,1
328,STARTING_MATERIAL,4-bromo-1H-indazole,TP,4-bromo-1H-indazole,1,1
328,TEMPERATURE,70° C,TP,70° C,2,1
328,TEMPERATURE,room temperature,FP,,2,1
328,TIME,overnight,FP,,1,0
328,YIELD_OTHER,4.20 g,TP,4.20 g,1,1
328,YIELD_PERCENT,15%,TP,15%,1,1
329,REACTION_PRODUCT,"1-(3-Fluoropropyl)-3-(2-methoxyethyl)-5-methyl-2,4-dioxo-1,2,3,4-tetrahydrothieno[2,3-d]pyrimidine-6-carbaldehyde",TP,"1-(3-Fluoropropyl)-3-(2-methoxyethyl)-5-methyl-2,4-dioxo-1,2,3,4-tetrahydrothieno[2,3-d]pyrimidine-6-carbaldehyde",1,2
329,REACTION_PRODUCT,title compound,TP,,1,2
329,REAGENT_CATALYST,potassium carbonate,TP,potassium carbonate,1,1
329,SOLVENT,DMF,TP,DMF,1,1
329,STARTING_MATERIAL,1-fluoro-3-iodopropane,FN,,1,2
329,STARTING_MATERIAL,compound from Ex. 53A,TP,compound from Ex. 53A,1,2
329,TEMPERATURE,50° C,TP,50° C,2,2
329,TEMPERATURE,RT,TP,RT,2,2
329,TIME,15 min,TP,15 min,2,2
329,TIME,19 h,TP,19 h,2,2
329,YIELD_OTHER,175 mg,TP,175 mg,1,1
329,YIELD_PERCENT,52%,TP,52%,1,1
333,REACTION_PRODUCT,14,FN,,1,2
333,REACTION_PRODUCT,"4-(3-(4-(1H-imidazo[4,5-b]pyridin-5-yl)piperazine-1-carbonyl)-4-methoxybenzyl)phthalazi n-1(2H)-one",FN,,1,2
333,REACTION_PRODUCT,"4-(3-(4-(1H-imidazo[4,5-b]pyridin-5-yl)piperazine-1-carbonyl)-4-methoxybenzyl)phthalazin-1(2H)-one",FP,,1,2
333,STARTING_MATERIAL,Compound i',TP,i',2,2
333,STARTING_MATERIAL,Compound l,TP,l,2,2
333,YIELD_OTHER,77 mg,TP,77 mg,1,1
333,YIELD_PERCENT,49%,TP,49%,1,1
334,REACTION_PRODUCT,"1-(4-chlorophenyl)-4-[3-(2,2-difluorobenzo[d][1,3]dioxol-5-yl)-1,2,4-oxadiazol-5-yl]-4-(hydroxymethyl)pyrrolidin-2-one (Compound 73)",TP,"1-(4-chlorophenyl)-4-[3-(2,2-difluorobenzo[d][1,3]dioxol-5-yl)-1,2,4-oxadiazol-5-yl]-4-(hydroxymethyl)pyrrolidin-2-one",1,3
334,REACTION_PRODUCT,"1-(4-chlorophenyl)-4-[3-(2,2-difluorobenzo[d][1,3]dioxol-5-yl)-1,2,4-oxadiazol-5-yl]-4-(hydroxymethyl)pyrrolidin-2-one (Compound 73)",TP,73,1,3
334,REACTION_PRODUCT,title compound,TP,,1,3
334,REAGENT_CATALYST,lithium hydroxide monohydrate,TP,lithium hydroxide monohydrate,1,1
334,SOLVENT,methanol,TP,methanol,2,2
334,SOLVENT,water,TP,water,2,2
334,STARTING_MATERIAL,"{1-(4-chlorophenyl)-3-[3-(2,2-difluoro-2H-1,3-benzodioxol-5-yl)-1,2,4-oxadiazol-5-yl] -5-oxopyrrolidin-3-yl}methyl benzoate",TP,"{1-(4-chlorophenyl)-3-[3-(2,2-difluoro-2H-1,3-benzodioxol-5-yl)-1,2,4-oxadiazol-5-yl] -5-oxopyrrolidin-3-yl}methyl benzoate",1,1
334,TEMPERATURE,room temperature,TP,room temperature,1,1
334,TIME,18 h,TP,18 hours,1,1
334,YIELD_OTHER,34 mg,TP,34 mg,1,1
334,YIELD_PERCENT,84%,TP,84%,1,1
335,REACTION_PRODUCT,compound 39i,TP,39i,1,1
335,REAGENT_CATALYST,m-chloroperbenzoic acid,TP,m-chloroperbenzoic acid,1,1
335,SOLVENT,dichloromethane,TP,dichloromethane,1,1
335,STARTING_MATERIAL,compound 39h,TP,39h,1,1
335,TEMPERATURE,-40°C,TP,-40°C,1,1
335,TIME,30 min,TP,30 minutes,1,1
335,YIELD_OTHER,257 mg,TP,257 mg,1,1
335,YIELD_PERCENT,69%,TP,69%,1,1
338,REACTION_PRODUCT,"2,2'-(1,3-phenylenebis(azanediyl))bis(1,1-difluoro-2-oxoethane-1-sulfonyl fluoride)",TP,"2,2'-(1,3-phenylenebis(azanediyl))bis(1,1-difluoro-2-oxoethane-1-sulfonyl fluoride)",1,3
338,REACTION_PRODUCT,SM-8,FN,,1,3
338,REACTION_PRODUCT,target compound,FN,,1,3
338,REAGENT_CATALYST,pyridine,TP,pyridine,1,1
338,SOLVENT,CH2Cl2,TP,CH2Cl2,1,1
338,STARTING_MATERIAL,"1, 3-phenylenediamine",FN,,2,2
338,STARTING_MATERIAL,"1,3-phenylenediamine",FP,,2,2
338,STARTING_MATERIAL,2-(fluorosulfonyl)difluoroacetyl fluoride,TP,2-(fluorosulfonyl)difluoroacetyl fluoride,2,2
338,TEMPERATURE,0° C,TP,0° C,2,3
338,TEMPERATURE,room temperature,TP,r.t.,2,3
338,TEMPERATURE,room temperature,TP,room temperature,2,3
338,TIME,15 min,TP,15 minutes,2,2
338,TIME,4 h,TP,4 hours,2,2
338,YIELD_OTHER,8.64 g,TP,8.64 g,1,1
338,YIELD_PERCENT,96.7%,TP,96.7%,1,1
339,REACTION_PRODUCT,"5-(2,3-dimethylphenyl)-3-(2-methylaminoethyl)-1-{2-oxo-2-[4-(2-oxo-1,2,4,5-tetrahydro-benzo[d][1,3]diazepin-3-yl)-piperidin-1-yl]-ethyl}-1H-pyrimidine-2,4-dione",FP,,1,1
339,REACTION_PRODUCT,"[3-(2-tert-butoxycarbonylaminoethyl)-5-(2,3-dimethylphenyl)-2,4-dioxo-3,4-dihydro-2H-pyrimidin-1-yl]-acetic acid",FN,,1,1
339,STARTING_MATERIAL,"2,3-dimethylphenylboronic acid",TP,"2,3-dimethylphenylboronic acid",2,2
339,STARTING_MATERIAL,"[5-bromo-3-(2-tert-butoxycarbonylaminoethyl)-2,4-dioxo-3,4-dihydro-2H-pyrimidin-1-yl]-methyl acetate",TP,"[5-bromo-3-(2-tert-butoxycarbonylaminoethyl)-2,4-dioxo-3,4-dihydro-2H-pyrimidin-1-yl]-methyl acetate",2,2
339,YIELD_OTHER,460 mg,TP,460 mg,1,1
339,YIELD_PERCENT,90%,TP,90%,1,1
343,REACTION_PRODUCT,NAMA,TP,NAMA,1,1
343,REAGENT_CATALYST,pyridine,TP,pyridine,1,1
343,SOLVENT,chloroform,FP,,2,1
343,SOLVENT,dichloromethane,TP,dichloromethane,2,1
343,STARTING_MATERIAL,Nitroalkane 18-3,TP,Nitroalkane,2,3
343,STARTING_MATERIAL,Nitroalkane 18-3,TP,18-3,2,3
343,STARTING_MATERIAL,methacylic acid chloride,TP,methacylic acid chloride,2,3
343,TEMPERATURE,0° C,TP,0° C,2,2
343,TEMPERATURE,room temperature,TP,room temperature,2,2
343,TIME,1 h,TP,1 hour,1,1
343,YIELD_OTHER,1.0 g,TP,1.0 g,1,1
343,YIELD_PERCENT,42%,TP,42%,1,1
344,REACTION_PRODUCT,"1-(3-(((7H-pyrrolo[2,3-d]pyrimidine-4-yl)oxy)methyl)piperidine-1-yl)-2-chloroethane-1-one",TP,"1-(3-(((7H-pyrrolo[2,3-d]pyrimidine-4-yl)oxy)methyl)piperidine-1-yl)-2-chloroethane-1-one",7,7
344,REACTION_PRODUCT,"3-(3-(((7H-pyrrolo[2,3-d]pyrimidine-4-yl)oxy)methyl)piperidine-1-yl)-3-oxopropanenitrile",TP,"3-(3-(((7H-pyrrolo[2,3-d]pyrimidine-4-yl)oxy)methyl)piperidine-1-yl)-3-oxopropanenitrile",7,7
344,REACTION_PRODUCT,"4-(piperidine-3-ylmethoxy)-7H-pyrrolo[2,3-d]pyrimidine",TP,"4-(piperidine-3-ylmethoxy)-7H-pyrrolo[2,3-d]pyrimidine",7,7
344,REACTION_PRODUCT,"4-chloro-7-((2-(trimethylsillyl)ethoxy)methyl)-7H-pyrrolo[2,3-d]pyrimidine",TP,"4-chloro-7-((2-(trimethylsillyl)ethoxy)methyl)-7H-pyrrolo[2,3-d]pyrimidine",7,7
344,REACTION_PRODUCT,"tert-butyl-3-(((7-((2-(trimethylsillyl)ethoxy)methyl)-7H-pyrrolo[2,3-d]pyrimidine-4-yl)oxy)methyl)piperidine-1-carboxylate",TP,"tert-butyl-3-(((7-((2-(trimethylsillyl)ethoxy)methyl)-7H-pyrrolo[2,3-d]pyrimidine-4-yl)oxy)methyl)piperidine-1-carboxylate",7,7
344,REACTION_PRODUCT,"tert-butyl-3-(((7H-pyrrolo[2,3-d]pyrimidine-4-yl)oxy)methyl)piperidine-1-carboxylate",TP,"tert-butyl-3-(((7H-pyrrolo[2,3-d]pyrimidine-4-yl)oxy)methyl)piperidine-1-carboxylate",7,7
344,REACTION_PRODUCT,tert-butyl-3-(hydroxymethyl)piperidine-1-carboxylate,TP,tert-butyl-3-(hydroxymethyl)piperidine-1-carboxylate,7,7
344,REAGENT_CATALYST,10% ammonium hydroxide solution,FP,,7,7
344,REAGENT_CATALYST,4N HCI solution,TP,HCI,7,7
344,REAGENT_CATALYST,"N,N-diisopropylethylamine",TP,"N,N-diisopropylethylamine",7,7
344,REAGENT_CATALYST,NaHCO3,FN,,7,7
344,REAGENT_CATALYST,chloroacetyl chloride,FP,,7,7
344,REAGENT_CATALYST,sodium hydride (60wt%),TP,sodium hydride,7,7
344,REAGENT_CATALYST,sodium hydrogen carbonate,FN,,7,7
344,REAGENT_CATALYST,tetrabutylammonium fluoride,TP,tetrabutylammonium fluoride,7,7
344,REAGENT_CATALYST,triethylamine,TP,triethylamine,7,7
344,SOLVENT,"1,4-dioxane",TP,"1,4-dioxane",6,7
344,SOLVENT,"N,N-dimethylformamide",TP,"N,N-dimethylformamide",6,7
344,SOLVENT,dichloromethane (CH2Cl2),TP,dichloromethane,6,7
344,SOLVENT,dichloromethane (CH2Cl2),TP,CH2Cl2,6,7
344,SOLVENT,dimethyl sulfoxide (DMSO),TP,DMSO,6,7
344,SOLVENT,dimethyl sulfoxide (DMSO),TP,dimethyl sulfoxide,6,7
344,SOLVENT,saturated sodium hydrogen carbonate (NaHCO3) solution,FP,,6,7
344,SOLVENT,tetrahydrofuran,TP,tetrahydrofuran,6,7
344,STARTING_MATERIAL,"1-(3-(((7H-pyrrolo[2,3-d]pyrimidine-4-yl)oxy)methyl)piperidine-1-yl)-2-chloroethane-1-one",FN,,9,13
344,STARTING_MATERIAL,2-(trimethylsillyl)ethoxymethyl chloride,TP,2-(trimethylsillyl)ethoxymethyl chloride,9,13
344,STARTING_MATERIAL,3-piperidinemethanol,TP,3-piperidinemethanol,9,13
344,STARTING_MATERIAL,"4-(piperidine-3-ylmethoxy)-7H-pyrrolo[2,3-d]pyrimidine",TP,"4-(piperidine-3-ylmethoxy)-7H-pyrrolo[2,3-d]pyrimidine",9,13
344,STARTING_MATERIAL,"4-chloro-7-((2-(trimethylsillyl)ethoxy)methyl)-7H-pyrrolo[2,3-d]pyrimidine",TP,"4-chloro-7-((2-(trimethylsillyl)ethoxy)methyl)-7H-pyrrolo[2,3-d]pyrimidine",9,13
344,STARTING_MATERIAL,6-chloro-7-deazapurine,TP,6-chloro-7-deazapurine,9,13
344,STARTING_MATERIAL,chloroacetyl chloride,FN,,9,13
344,STARTING_MATERIAL,di-tert-butyl dicarbamate (Boc2O),TP,Boc2O,9,13
344,STARTING_MATERIAL,di-tert-butyl dicarbamate (Boc2O),TP,di-tert-butyl dicarbamate,9,13
344,STARTING_MATERIAL,potassium cyanide,FN,,9,13
344,STARTING_MATERIAL,"tert-butyl 3-(((7-((2-(trimethylsillyl)ethoxy)methyl)-7H-pyrrolo[2,3-d]pyrimidine-4-yl)oxy)methyl)piperidine-1-carboxylate",TP,"tert-butyl 3-(((7-((2-(trimethylsillyl)ethoxy)methyl)-7H-pyrrolo[2,3-d]pyrimidine-4-yl)oxy)methyl)piperidine-1-carboxylate",9,13
344,STARTING_MATERIAL,tert-butyl 3-(hydroxymethyl)piperidine-1-carboxylate,TP,tert-butyl 3-(hydroxymethyl)piperidine-1-carboxylate,9,13
344,STARTING_MATERIAL,"tert-butyl-3-(((7H-pyrrolo[2,3-d]pyrimidine-4-yl)oxy)methyl)piperidine-1-carboxylate",TP,"tert-butyl-3-(((7H-pyrrolo[2,3-d]pyrimidine-4-yl)oxy)methyl)piperidine-1-carboxylate",9,13
344,TEMPERATURE,30°C,FN,,4,6
344,TEMPERATURE,40°C,FN,,4,6
344,TEMPERATURE,about 0°C,TP,0°C,4,6
344,TEMPERATURE,about 50°C,TP,50°C,4,6
344,TEMPERATURE,reflux,FP,,4,6
344,TEMPERATURE,refluxed,FN,,4,6
344,TEMPERATURE,room temperature,TP,room temperature,4,6
344,TIME,5 minutes,FN,,6,7
344,TIME,about 1 hour,TP,1 hour,6,7
344,TIME,about 1.5 hour,TP,1.5 hour,6,7
344,TIME,about 2 hours,TP,2 hours,6,7
344,TIME,about 20 minutes,TP,20 minutes,6,7
344,TIME,about 24 hours,TP,24 hours,6,7
344,TIME,about 48 hours,TP,48 hours,6,7
344,YIELD_OTHER,120 mg,TP,120 mg,6,7
344,YIELD_OTHER,141 mg,TP,141 mg,6,7
344,YIELD_OTHER,252 mg,TP,252 mg,6,7
344,YIELD_OTHER,282 mg,TP,282 mg,6,7
344,YIELD_OTHER,34.4 mg,FN,,6,7
344,YIELD_OTHER,54.9 mg,TP,54.9 mg,6,7
344,YIELD_OTHER,964 mg,TP,964 mg,6,7
344,YIELD_PERCENT,64.0 %,FN,,6,7
344,YIELD_PERCENT,about 30.0%,TP,30.0%,6,7
344,YIELD_PERCENT,about 45.0%,TP,45.0%,6,7
344,YIELD_PERCENT,about 49.0%,TP,49.0%,6,7
344,YIELD_PERCENT,about 58.0%,TP,58.0%,6,7
344,YIELD_PERCENT,about 61%,TP,61%,6,7
344,YIELD_PERCENT,about 71.0%,TP,71.0%,6,7
345,REACTION_PRODUCT,methyl 8-oxo-4-phenyl-8-(phenylamino)octanoate (8e),TP,methyl 8-oxo-4-phenyl-8-(phenylamino)octanoate,1,2
345,REACTION_PRODUCT,methyl 8-oxo-4-phenyl-8-(phenylamino)octanoate (8e),TP,8e,1,2
345,REAGENT_CATALYST,4-(dimethylamino)pyridine,TP,4-(dimethylamino)pyridine,2,2
345,REAGENT_CATALYST,dicyclohexyl carbodiimide,TP,dicyclohexyl carbodiimide,2,2
345,SOLVENT,dichloromethane,TP,dichloromethane,1,1
345,STARTING_MATERIAL,8-Methoxy-8-oxo-5-phenyloctanoic acid 7e,TP,7e,2,3
345,STARTING_MATERIAL,8-Methoxy-8-oxo-5-phenyloctanoic acid 7e,TP,8-Methoxy-8-oxo-5-phenyloctanoic acid,2,3
345,STARTING_MATERIAL,aniline,TP,aniline,2,3
345,TEMPERATURE,room temperature,TP,room temperature,1,1
345,TIME,4 h,TP,4 hours,1,1
345,YIELD_OTHER,704 mg,TP,704 mg,1,1
345,YIELD_PERCENT,72%,TP,72%,1,1
348,REACTION_PRODUCT,"N4-acetyl-5'-O-(4,4'-dimethoxytrityl)-2'-O-(2-cyanoethoxymethoxymethyl)cytidine (1d)",TP,1d,1,2
348,REACTION_PRODUCT,"N4-acetyl-5'-O-(4,4'-dimethoxytrityl)-2'-O-(2-cyanoethoxymethoxymethyl)cytidine (1d)",TP,"N4-acetyl-5'-O-(4,4'-dimethoxytrityl)-2'-O-(2-cyanoethoxymethoxymethyl)cytidine",1,2
348,REAGENT_CATALYST,"4,4'-dimethoxytrityl chloride",FP,,1,1
348,REAGENT_CATALYST,pyridine,FN,,1,1
348,SOLVENT,pyridine,FP,,1,0
348,STARTING_MATERIAL,"4,4'-dimethoxytrityl chloride",FN,,1,3
348,STARTING_MATERIAL,N4-acetyl-2'-O-(2-cyanoethoxymethoxymethyl) cytidine (1c),TP,N4-acetyl-2'-O-(2-cyanoethoxymethoxymethyl) cytidine,1,3
348,STARTING_MATERIAL,N4-acetyl-2'-O-(2-cyanoethoxymethoxymethyl) cytidine (1c),TP,1c,1,3
348,TEMPERATURE,0° C,TP,0° C,2,2
348,TEMPERATURE,room temperature,TP,room temperature,2,2
348,TIME,30 min,TP,30 min,2,2
348,TIME,4 hr,TP,4 hr,2,2
348,YIELD_OTHER,23 g,TP,23 g,2,1
348,YIELD_OTHER,purity 99.2%,FP,,2,1
348,YIELD_PERCENT,86%,TP,86%,1,1
349,REACTION_PRODUCT,Methyl 4-({[6-bromo-2-(5-chloro-2-thienyl)-3-methylquinolin-4-yl]carbonyl}amino)bicyclo[2.2.2]octane-1-carboxylate,TP,Methyl 4-({[6-bromo-2-(5-chloro-2-thienyl)-3-methylquinolin-4-yl]carbonyl}amino)bicyclo[2.2.2]octane-1-carboxylate,1,2
349,REACTION_PRODUCT,title compound,TP,,1,2
349,REAGENT_CATALYST,DIPEA,TP,DIPEA,2,2
349,REAGENT_CATALYST,HATU,TP,HATU,2,2
349,SOLVENT,DMF,TP,DMF,1,1
349,STARTING_MATERIAL,compound from Example 91A,TP,compound from Example 91A,2,2
349,STARTING_MATERIAL,methyl 4-aminobicyclo[2.2.2]octane-1-carboxylate hydrochloride,TP,methyl 4-aminobicyclo[2.2.2]octane-1-carboxylate hydrochloride,2,2
349,TEMPERATURE,60° C,FN,,2,2
349,TEMPERATURE,60°C,FP,,2,2
349,TEMPERATURE,RT,TP,RT,2,2
349,TIME,30 min,TP,30 min,2,1
349,TIME,overnight,FP,,2,1
349,YIELD_OTHER,16 mg,TP,16 mg,1,1
349,YIELD_PERCENT,7%,TP,7%,1,1
350,REACTION_PRODUCT,"2'-amino-6-(2-amino-6-(1-ethylpiperidin-4-yl)pyrimidin-4-yl)-3'-fluoro-[2,4'-bipyridin]-5-ol",TP,"2'-amino-6-(2-amino-6-(1-ethylpiperidin-4-yl)pyrimidin-4-yl)-3'-fluoro-[2,4'-bipyridin]-5-ol",1,2
350,REACTION_PRODUCT,title compound,TP,,1,2
350,REAGENT_CATALYST,Pyridine HCl,TP,Pyridine HCl,1,2
350,REAGENT_CATALYST,pyridine hydrochloride,FN,,1,2
350,STARTING_MATERIAL,"6-(2-Amino-6-(1-ethylpiperidin-4-yl)pyrimidin-4-yl)-3'-fluoro-5-methoxy-[2,4'-bipyridin]-2'-amine",TP,"6-(2-Amino-6-(1-ethylpiperidin-4-yl)pyrimidin-4-yl)-3'-fluoro-5-methoxy-[2,4'-bipyridin]-2'-amine",1,1
350,TEMPERATURE,170 °C,TP,170 °C,2,2
350,TEMPERATURE,room temperature,TP,room temperature,2,2
350,TIME,1 hr,TP,1 hr,1,1
350,YIELD_OTHER,3.34 g,TP,3.34 g,1,1
350,YIELD_PERCENT,89%,TP,89 %,1,1
351,REACTION_PRODUCT,"(S)-4-((1-(8-chloro-1-oxo-2-phenyl-1,2-dihydroisoquinoline-3-yl)ethyl)amino)-8-(4-methoxybenzyl)pyrido[2,3-d]pyrimidine-5(8H)-one",TP,"(S)-4-((1-(8-chloro-1-oxo-2-phenyl-1,2-dihydroisoquinoline-3-yl)ethyl)amino)-8-(4-methoxybenzyl)pyrido[2,3-d]pyrimidine-5(8H)-one",1,2
351,REACTION_PRODUCT,target compound,FN,,1,2
351,REAGENT_CATALYST,"N,N-dimethylformamide dimethyl acetal",FP,,1,0
351,SOLVENT,DMF,FN,,1,2
351,SOLVENT,anhydrous dimethylformamide,TP,dimethylformamide,1,2
351,STARTING_MATERIAL,(S)-3-(1-((5-acetyl-6-((4-methoxybenzyl)amino)pyrimidine-4-yl)amino)ethyl)-8-chloro-2-phenylisoquinoline-1(2H)-one,TP,(S)-3-(1-((5-acetyl-6-((4-methoxybenzyl)amino)pyrimidine-4-yl)amino)ethyl)-8-chloro-2-phenylisoquinoline-1(2H)-one,1,2
351,STARTING_MATERIAL,"N,N-dimethylformamide dimethyl acetal",FN,,1,2
351,TEMPERATURE,130° C,TP,130° C,1,1
351,TIME,15 h,TP,15 hours,1,1
351,YIELD_OTHER,0.160 mmol,TP,0.160 mmol,2,2
351,YIELD_OTHER,90 mg,TP,90 mg,2,2
351,YIELD_PERCENT,44%,TP,44%,1,1
352,REACTION_PRODUCT,"(R)-4-(2-((2-(8-(Benzyloxy)-2-oxo-1,2-dihydroquinolin-5-yl)-2-((tert-butyldimethylsilyl)oxy)ethyl)(tert-butoxycarbonyl)amino)ethyl)phenyl trifluoromethanesulfonate",TP,"(R)-4-(2-((2-(8-(Benzyloxy)-2-oxo-1,2-dihydroquinolin-5-yl)-2-((tert-butyldimethylsilyl)oxy)ethyl)(tert-butoxycarbonyl)amino)ethyl)phenyl trifluoromethanesulfonate",1,2
352,REACTION_PRODUCT,title compound,TP,,1,2
352,REAGENT_CATALYST,"2-[N,N-bis(trifluoromethanesulfonyl)amino]-5-chloropyridine",FP,,2,1
352,REAGENT_CATALYST,triethylamine,TP,triethylamine,2,1
352,SOLVENT,DCM,TP,DCM,1,1
352,STARTING_MATERIAL,"(R)-tert-butyl (2-(8-(benzyloxy)-2-oxo-1,2-dihydroquinolin-5-yl)-2-((tert-butyldimethylsilyl)oxy)ethyl)(4-hydroxyphenethyl)carbamate",TP,"(R)-tert-butyl (2-(8-(benzyloxy)-2-oxo-1,2-dihydroquinolin-5-yl)-2-((tert-butyldimethylsilyl)oxy)ethyl)(4-hydroxyphenethyl)carbamate",1,2
352,STARTING_MATERIAL,"2-[N,N-bis(trifluoromethanesulfonyl)amino]-5-chloropyridine",FN,,1,2
352,TEMPERATURE,0° C,TP,0° C,2,1
352,TEMPERATURE,room temperature,FP,,2,1
352,TIME,15 min,TP,15 minutes,2,2
352,TIME,2 h,TP,2 hours,2,2
352,YIELD_OTHER,7.3 g,TP,7.3 g,1,1
352,YIELD_PERCENT,96%,TP,96%,1,1
353,REACTION_PRODUCT,"2-((1S,3aR,5aS,6R,11bR,11cS)-14-(cyclopropylmethyl)-10-hydroxy-2,3,3a,4,5,6,7,11c-octahydro-1H-6,11b-(epiminoethano)-1,5a-methanonaphth[1,2-e]indole-3-carbonyl)pyridine 1-oxide",TP,"2-((1S,3aR,5aS,6R,11bR,11cS)-14-(cyclopropylmethyl)-10-hydroxy-2,3,3a,4,5,6,7,11c-octahydro-1H-6,11b-(epiminoethano)-1,5a-methanonaphth[1,2-e]indole-3-carbonyl)pyridine 1-oxide",1,2
353,REACTION_PRODUCT,title compound,TP,,1,2
353,REAGENT_CATALYST,HATU,TP,HATU,1,3
353,REAGENT_CATALYST,ammonia,FN,,1,3
353,REAGENT_CATALYST,triethylamine,FN,,1,3
353,SOLVENT,DMA,FN,,1,3
353,SOLVENT,THF,TP,THF,1,3
353,SOLVENT,methanol,FN,,1,3
353,STARTING_MATERIAL,"(1S,3aR,5aS,6R,11bR,11cS)-14-(cyclopropylmethyl)-2,3,3a,4,5,6,7,11c-octahydro-1H-6,11b-(epiminoethano)-1,5a-methanonaphth[1,2-e]indol-10-ol",TP,"(1S,3aR,5aS,6R,11bR,11cS)-14-(cyclopropylmethyl)-2,3,3a,4,5,6,7,11c-octahydro-1H-6,11b-(epiminoethano)-1,5a-methanonaphth[1,2-e]indol-10-ol",2,2
353,STARTING_MATERIAL,2-carboxypyridine 1-oxide,TP,2-carboxypyridine 1-oxide,2,2
353,TEMPERATURE,room temperature,TP,room temperature,1,1
353,TIME,1 h,TP,1 hour,1,1
353,YIELD_OTHER,18 mg,TP,18 mg,1,1
353,YIELD_PERCENT,44%,TP,44%,1,1
354,REACTION_PRODUCT,"(E)-methyl 3-(3,5-difluoro-4-((1R,3R/1S,3S)-2-(2-fluoro-2-methylpropyl)-3-methyl-1,2,3,4-tetrahy drobenzofuro[2,3-c]pyridin-1-yl)phenyl)acrylate",FN,,1,3
354,REACTION_PRODUCT,"(E)-methyl 3-(3,5-difluoro-4-((1R,3R/1S,3S)-2-(2-fluoro-2-methylpropyl)-3-methyl-1,2,3,4-tetrahydrobenzofuro[2,3-c]pyridin-1-yl)phenyl)acrylate",FP,,1,3
354,REACTION_PRODUCT,4d,FN,,1,3
354,REACTION_PRODUCT,title compound,TP,,1,3
354,REAGENT_CATALYST,triisopropylsilyl chloride,TP,triisopropylsilyl chloride,1,1
354,SOLVENT,"N,N-dimethylformamide",TP,"N,N-dimethylformamide",1,1
354,STARTING_MATERIAL,"(E)-methyl 3-(3,5-difluoro-4-formylphenyl) acrylate",TP,"(E)-methyl 3-(3,5-difluoro-4-formylphenyl) acrylate",2,4
354,STARTING_MATERIAL,1e,FN,,2,4
354,STARTING_MATERIAL,4c,FN,,2,4
354,STARTING_MATERIAL,N-(1-(benzofuran-3-yl)propan-2-yl)-2-fluoro-2-methylpropan-1-amine,TP,N-(1-(benzofuran-3-yl)propan-2-yl)-2-fluoro-2-methylpropan-1-amine,2,4
354,TEMPERATURE,130°C,TP,130°C,1,1
