volume,article,raw_name,CAS,CIRsmiles,PubChemsmiles,PubChem_after_cas_check_smiles,PubChem_name_smiles,OPSIN_name_smiles,Processed_name,Processed_PubChemsmiles
67,2,BINAP,Not Found,Not Found,Not Found,Not Found,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
67,2,(±)-BINAP,±)-BINAP,Not Found,Not Found,Not Found,Not Found,Not Found,"Bis(1,5-naphthalene)diyl[2,2']bipyridine]dipalladium(II)",Not Found
67,2,"di-μ-chlorobis[(S)-N,N-dimethyl-α-phenylethyl-amine-2C,N]dipalladium","S)-N,N-dimethyl-α-phenylethyl-amine-2C,N]dipalladium",Not Found,Not Found,Not Found,Not Found,Not Found,none,
67,2,(+)-BINAP,+)-BINAP,Not Found,Not Found,Not Found,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
67,2,"citronellal (E)-N,N-diethylenamine","E)-N,N-diethylenamine",Not Found,Not Found,Not Found,CC(CCC=C(C)C)CC=O,CC(CCC=C(C)C)CC=O,,CC(CCC=C(C)C)CC=O
67,2,"Phosphine, [1,1'-binaphthalene]-2,2'-diylbis[diphenyl-, (R)- or (S)-",S)-,Not Found,Not Found,Not Found,Not Found,Not Found,Ph3P,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3
67,2,ethanol ,64-17-5,CCO,CCO,CCO,CCO,CCO,,CCO
67,2,Benzene ,71-43-2,c1ccccc1,c1ccccc1,c1ccccc1,c1ccccc1,c1ccccc1,,c1ccccc1
67,2,ethyl acetate ,141-78-6,CCOC(C)=O,CCOC(C)=O,CCOC(C)=O,CCOC(C)=O,CCOC(C)=O,,CCOC(C)=O
67,2,methanol ,67-56-1,CO,CO,CO,CO,CO,,CO
67,2,ammonium chloride ,12125-02-9,[NH4+].[Cl-],[NH4+].[Cl-],[NH4+].[Cl-],[NH4+].[Cl-],[NH4+].[Cl-],,[NH4+].[Cl-]
67,2,acetonitrile ,75-05-8,CC#N,CC#N,CC#N,CC#N,CC#N,,CC#N
67,2,sodium hydroxide ,1310-73-2,[OH-].[Na+],[OH-].[Na+],[OH-].[Na+],[OH-].[Na+],[OH-].[Na+],,[OH-].[Na+]
67,2,phosphorus pentachloride ,10026-13-8,Cl[P](Cl)(Cl)(Cl)Cl,Cl[P](Cl)(Cl)(Cl)Cl,Cl[P](Cl)(Cl)(Cl)Cl,Cl[P](Cl)(Cl)(Cl)Cl,Cl[P](Cl)(Cl)(Cl)Cl,,Cl[P](Cl)(Cl)(Cl)Cl
67,2,chloroform ,67-66-3,ClC(Cl)Cl,ClC(Cl)Cl,ClC(Cl)Cl,ClC(Cl)Cl,ClC(Cl)Cl,,ClC(Cl)Cl
67,2,magnesium turnings ,7439-95-4,[Mg++],[Mg++],[Mg++],[Mg++],[Mg++],,[Mg++]
67,2,hydrogen bromide ,10035-10-6,[H+].[Br-],[H+].[Br-],[H+].[Br-],[H+].[Br-],[H+].[Br-],,[H+].[Br-]
67,2,bromine ,7726-95-6,[Br-],[Br-],[Br-],[Br-],[Br-],,[Br-]
67,2,sodium sulfate ,7757-82-6,[Na+].[Na+].[O-][S]([O-])(=O)=O,[Na+].[Na+].[O-][S]([O-])(=O)=O,[Na+].[Na+].[O-][S]([O-])(=O)=O,[Na+].[Na+].[O-][S]([O-])(=O)=O,[Na+].[Na+].[O-][S]([O-])(=O)=O,,[Na+].[Na+].[O-][S]([O-])(=O)=O
67,2,β-naphthol ,135-19-3,Oc1ccc2ccccc2c1,Oc1ccc2ccccc2c1,Oc1ccc2ccccc2c1,Oc1ccc2ccccc2c1,Oc1ccc2ccccc2c1,,Oc1ccc2ccccc2c1
67,2,iodine ,7553-56-2,II,II,II,II,II,,II
67,2,toluene ,108-88-3,Cc1ccccc1,Cc1ccccc1,Cc1ccccc1,Cc1ccccc1,Cc1ccccc1,,Cc1ccccc1
67,2,ethylene ,9002-88-4,C=C,C=C,C=C,C=C,C=C,,C=C
67,2,"1,2-dibromoethane ",106-93-4,BrCCBr,BrCCBr,BrCCBr,BrCCBr,BrCCBr,,BrCCBr
67,2,ferric chloride ,7705-08-0,[Cl-].[Cl-].[Cl-].[Fe+3],[Cl-].[Cl-].[Cl-].[Fe+3],[Cl-].[Cl-].[Cl-].[Fe+3],[Cl-].[Cl-].[Cl-].[Fe+3],[Cl-].[Cl-].[Cl-].[Fe+3],,[Cl-].[Cl-].[Cl-].[Fe+3]
67,2,xylene ,106-42-3,Cc1ccc(C)cc1,Cc1ccc(C)cc1,Cc1ccc(C)cc1,Cc1ccc(C)cc1,Cc1ccc(C)cc1,,Cc1ccc(C)cc1
67,2,Tetrahydrofuran ,109-99-9,C1CCOC1,C1CCOC1,C1CCOC1,C1CCOC1,C1CCOC1,,C1CCOC1
67,2,heptane ,142-82-5,CCCCCCC,CCCCCCC,CCCCCCC,CCCCCCC,CCCCCCC,,CCCCCCC
67,2,phosphine ,7723-14-0,[P],[P],[P],[P],[P],,[P]
67,2,hexane ,110-54-3,CCCCCC,CCCCCC,CCCCCC,CCCCCC,CCCCCC,,CCCCCC
67,2,dimethyl sulfoxide ,67-68-5,C[S](C)=O,C[S](C)=O,C[S](C)=O,C[S](C)=O,C[S](C)=O,,C[S](C)=O
67,2,triethylamine ,121-44-8,CCN(CC)CC,CCN(CC)CC,CCN(CC)CC,CCN(CC)CC,CCN(CC)CC,,CCN(CC)CC
67,2,argon ,7440-37-1,[Ar],[Ar],[Ar],[Ar],[Ar],,[Ar]
67,2,calcium hydride ,7789-78-8,[Ca],[Ca],[Ca],[Ca],[Ca],,[Ca]
67,2,triphenylphosphine ,603-35-0,c1ccc(cc1)P(c2ccccc2)c3ccccc3,c1ccc(cc1)P(c2ccccc2)c3ccccc3,c1ccc(cc1)P(c2ccccc2)c3ccccc3,c1ccc(cc1)P(c2ccccc2)c3ccccc3,c1ccc(cc1)P(c2ccccc2)c3ccccc3,,c1ccc(cc1)P(c2ccccc2)c3ccccc3
67,2,triphenylphosphine oxide ,791-28-6,O=[P](c1ccccc1)(c2ccccc2)c3ccccc3,O=[P](c1ccccc1)(c2ccccc2)c3ccccc3,O=[P](c1ccccc1)(c2ccccc2)c3ccccc3,O=[P](c1ccccc1)(c2ccccc2)c3ccccc3,O=[P](c1ccccc1)(c2ccccc2)c3ccccc3,,O=[P](c1ccccc1)(c2ccccc2)c3ccccc3
67,2,homoallylic alcohols ,627-27-0,OCCC=C,OCCC=C,OCCC=C,OCCC=C,OCCC=C,,OCCC=C
67,2,diphenylphosphinous chloride ,1079-66-9,ClP(c1ccccc1)c2ccccc2,ClP(c1ccccc1)c2ccccc2,ClP(c1ccccc1)c2ccccc2,ClP(c1ccccc1)c2ccccc2,ClP(c1ccccc1)c2ccccc2,,ClP(c1ccccc1)c2ccccc2
67,2,TRICHLOROSILANE ,10025-78-2,Cl[Si](Cl)Cl,Cl[Si](Cl)Cl,Cl[Si](Cl)Cl,Cl[Si](Cl)Cl,Cl[Si](Cl)Cl,,Cl[Si](Cl)Cl
67,2,diphenylphosphinyl chloride ,1499-21-4,Cl[P](=O)(c1ccccc1)c2ccccc2,Cl[P](=O)(c1ccccc1)c2ccccc2,Cl[P](=O)(c1ccccc1)c2ccccc2,Cl[P](=O)(c1ccccc1)c2ccccc2,Cl[P](=O)(c1ccccc1)c2ccccc2,,Cl[P](=O)(c1ccccc1)c2ccccc2
67,2,diphenylphosphinic acid ,1707-03-5,O[P](=O)(c1ccccc1)c2ccccc2,O[P](=O)(c1ccccc1)c2ccccc2,O[P](=O)(c1ccccc1)c2ccccc2,O[P](=O)(c1ccccc1)c2ccccc2,O[P](=O)(c1ccccc1)c2ccccc2,,O[P](=O)(c1ccccc1)c2ccccc2
67,2,diethylnerylamine ,40137-00-6,CCN(CC)C\C=C(C)\CCC=C(C)C,CCN(CC)C\C=C(C)\CCC=C(C)C,CCN(CC)C\C=C(C)\CCC=C(C)C,CCN(CC)C\C=C(C)\CCC=C(C)C,CCN(CC)C\C=C(C)\CCC=C(C)C,,CCN(CC)C\C=C(C)\CCC=C(C)C
67,2,diethylgeranylamine ,40267-53-6,CCN(CC)C\C=C(C)\CCC=C(C)C,CCN(CC)C\C=C(C)\CCC=C(C)C,CCN(CC)C\C=C(C)\CCC=C(C)C,CCN(CC)C\C=C(C)\CCC=C(C)C,CCN(CC)C\C=C(C)\CCC=C(C)C,,CCN(CC)C\C=C(C)\CCC=C(C)C
67,2,"1,1'-bi-2-naphthol,
2,2'-dihydroxy-1,1'-binaphthyl ",18531-99-2,Not Found,C1=CC=C2C(=C1)C=CC(=C2C3=C(C=CC4=CC=CC=C43)O)O,C1=CC=C2C(=C1)C=CC(=C2C3=C(C=CC4=CC=CC=C43)O)O,C1=CC=C2C(=C1)C=CC(=C2C3=C(C=CC4=CC=CC=C43)O)O,C1=CC=C2C(=C1)C=CC(=C2C3=C(C=CC4=CC=CC=C43)O)O,,C1=CC=C2C(=C1)C=CC(=C2C3=C(C=CC4=CC=CC=C43)O)O
67,2,(S)-(−)-BINAP ,76189-56-5,Not Found,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
67,2,"2,2'-Dibromo-1,1'-binaphthyl ",74866-28-7,Not Found,C1=CC=C2C(=C1)C=CC(=C2C3=C(C=CC4=CC=CC=C43)Br)Br,C1=CC=C2C(=C1)C=CC(=C2C3=C(C=CC4=CC=CC=C43)Br)Br,C1=CC=C2C(=C1)C=CC(=C2C3=C(C=CC4=CC=CC=C43)Br)Br,C1=CC=C2C(=C1)C=CC(=C2C3=C(C=CC4=CC=CC=C43)Br)Br,,C1=CC=C2C(=C1)C=CC(=C2C3=C(C=CC4=CC=CC=C43)Br)Br
67,3,brine,Not Found,Not Found,Not Found,Not Found,O.[Na+].[Cl-],O.[Na+].[Cl-],,O.[Na+].[Cl-]
67,3,"(R)-(−)-N,N-DIETHYL-(E)-CITRONELLALENAMINE",E)-CITRONELLALENAMINE,Not Found,Not Found,Not Found,Not Found,Not Found,"N,N-Diethyl-(E)-2,6-dimethyl-2,7-octadien-1-amine",Not Found
67,3,"1-(E), 6-Octadienamine, (R)-(−)-N,N-diethyl-3,7-dimethyl- and 6-octenal, 3,7-dimethyl-, (R)-(+)-",+)-,Not Found,Not Found,Not Found,Not Found,Not Found,Oct-1-ene-6-amine,Not Found
67,3,"[Rh{(+)-BINAP} (1,5-C8H12)] ClO4","1,5-C8H12)] ClO4",Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found
67,3,"chloro-(1,5-cyclooctadiene)rhodium(I) dimer",I) dimer,Not Found,Not Found,Not Found,Not Found,Not Found,"Bis[chloro(1,5-cyclooctadiene)rhodium]",Not Found
67,3,"(+)-2,2'-bis(diphenylphosphino)-1,1'-binaphthyl [(+)-BINAP]",+)-BINAP],Not Found,Not Found,Not Found,Not Found,Not Found,"2,2'-Bis(diphenylphosphino)-1,1'-binaphthyl",C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
67,3,"[Rh{(−)-BINAP}(1,5-C8H12)] ClO4","1,5-C8H12)] ClO4",Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found
67,3,"(−)-2,2'-bis(diphenylphosphino)-1,1'-binaphthyl [(−)-BINAP]",−)-BINAP],Not Found,Not Found,Not Found,Not Found,Not Found,"(-)-2,2'-Bis(diphenylphosphino)-1,1'-binaphthyl",Not Found
67,3,"(R)-(−)-N,N-Diethyl-(E)-citronellalenamine [(R)-(−)-N,N-Diethyl-3,7-dimethyl-1(E),6-octadienylamine]","E),6-octadienylamine]",Not Found,Not Found,Not Found,Not Found,Not Found,"(R)-(−)-N,N-Diethyl-3,7-dimethyl-1(E),6-octadienylamine",Not Found
67,3,"[Rh{(−)-BINAP} (1,5-C8H12)]ClO4 THF","1,5-C8H12)]ClO4 THF",Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found
67,3,"N,N-diethyl-2-ethylede-6-methyl-5-heptenylamine",Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,"N,N-Diethyl-2-ethyl-6-methyl-5-heptenylamine",Not Found
67,3,muscone,Not Found,Not Found,Not Found,Not Found,CC1CCCCCCCCCCCCC(=O)C1,CC1CCCCCCCCCCCCC(=O)C1,,CC1CCCCCCCCCCCCC(=O)C1
67,3,(+)-7-hydroxydihydrocitronellal,+)-7-hydroxydihydrocitronellal,Not Found,Not Found,Not Found,Not Found,Not Found,none,
67,3,"[Rh{(−)-BINAP} (1,5-C8H12)] ClO4","1,5-C8H12)] ClO4",Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found
67,3,(S)-(−)-citronellal,−)-citronellal,Not Found,Not Found,Not Found,Not Found,CC(C)=CCC[C@H](C)CC=O,,CC(C)=CCC[C@H](C)CC=O
67,3,"(−)-N,N-diethyl-(E)-citronellalenamine",E)-citronellalenamine,Not Found,Not Found,Not Found,Not Found,Not Found,none,
67,3,"N-phenyl- or N,N-diphenylgeranylamine",Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Benzylgeranylamine,Not Found
67,3,sulfuric acid ,7664-93-9,O[S](O)(=O)=O,O[S](O)(=O)=O,O[S](O)(=O)=O,O[S](O)(=O)=O,O[S](O)(=O)=O,,O[S](O)(=O)=O
67,3,acetic acid ,64-19-7,CC(O)=O,CC(O)=O,CC(O)=O,CC(O)=O,CC(O)=O,,CC(O)=O
67,3,methanol ,67-56-1,CO,CO,CO,CO,CO,,CO
67,3,ether ,60-29-7,CCOCC,CCOCC,CCOCC,CCOCC,CCOCC,,CCOCC
67,3,sodium bicarbonate ,144-55-8,[Na+].OC([O-])=O,[Na+].OC([O-])=O,[Na+].OC([O-])=O,[Na+].OC([O-])=O,[Na+].OC([O-])=O,,[Na+].OC([O-])=O
67,3,silver chloride ,7783-90-6,[Cl-].[Ag+],[Cl-].[Ag+],[Cl-].[Ag+],[Cl-].[Ag+],[Cl-].[Ag+],,[Cl-].[Ag+]
67,3,sodium sulfate ,7757-82-6,[Na+].[Na+].[O-][S]([O-])(=O)=O,[Na+].[Na+].[O-][S]([O-])(=O)=O,[Na+].[Na+].[O-][S]([O-])(=O)=O,[Na+].[Na+].[O-][S]([O-])(=O)=O,[Na+].[Na+].[O-][S]([O-])(=O)=O,,[Na+].[Na+].[O-][S]([O-])(=O)=O
67,3,nitrogen ,7727-37-9,N#N,N#N,N#N,N#N,N#N,,N#N
67,3,calcium sulfate ,7778-18-9,[Ca++].[O-][S]([O-])(=O)=O,[Ca++].[O-][S]([O-])(=O)=O,[Ca++].[O-][S]([O-])(=O)=O,[Ca++].[O-][S]([O-])(=O)=O,[Ca++].[O-][S]([O-])(=O)=O,,[Ca++].[O-][S]([O-])(=O)=O
67,3,acetone ,67-64-1,CC(C)=O,CC(C)=O,CC(C)=O,CC(C)=O,CC(C)=O,,CC(C)=O
67,3,toluene ,108-88-3,Cc1ccccc1,Cc1ccccc1,Cc1ccccc1,Cc1ccccc1,Cc1ccccc1,,Cc1ccccc1
67,3,sodium ,13966-32-0,[22Na],[22Na],[22Na],[22Na],[22Na],,[22Na]
67,3,Allylamine ,107-11-9,NCC=C,NCC=C,NCC=C,NCC=C,NCC=C,,NCC=C
67,3,"Tetrahydrofuran,
THF ",109-99-9,C1CCOC1,C1CCOC1,C1CCOC1,C1CCOC1,C1CCOC1,,C1CCOC1
67,3,hexane ,110-54-3,CCCCCC,CCCCCC,CCCCCC,CCCCCC,CCCCCC,,CCCCCC
67,3,argon ,7440-37-1,[Ar],[Ar],[Ar],[Ar],[Ar],,[Ar]
67,3,calcium hydride ,7789-78-8,[Ca],[Ca],[Ca],[Ca],[Ca],,[Ca]
67,3,"1,5-cyclooctadiene",Not Found,Not Found,Not Found,Not Found,C1/C=C\CC/C=C\C1,C1/C=C\CC/C=C\C1,,C1/C=C\CC/C=C\C1
67,3,"citronellal,
(+)-citronellal ",106-23-0,C[C@H](CCC=C(C)C)CC=O,C[C@H](CCC=C(C)C)CC=O,C[C@H](CCC=C(C)C)CC=O,C[C@H](CCC=C(C)C)CC=O,C[C@H](CCC=C(C)C)CC=O,,C[C@H](CCC=C(C)C)CC=O
67,3,silver perchlorate ,7783-93-9,[Ag+].[O-][Cl](=O)(=O)=O,[Ag+].[O-][Cl](=O)(=O)=O,[Ag+].[O-][Cl](=O)(=O)=O,[Ag+].[O-][Cl](=O)(=O)=O,[Ag+].[O-][Cl](=O)(=O)=O,,[Ag+].[O-][Cl](=O)(=O)=O
67,3,"N,N-Diethylnerylamine,
N,N-diethyl-nerylamine ",40137-00-6,CCN(CC)C\C=C(C)\CCC=C(C)C,CCN(CC)C\C=C(C)\CCC=C(C)C,CCN(CC)C\C=C(C)\CCC=C(C)C,CCN(CC)C\C=C(C)\CCC=C(C)C,CCN(CC)C\C=C(C)\CCC=C(C)C,,CCN(CC)C\C=C(C)\CCC=C(C)C
67,3,"N,N-Diethylgeranylamine ",40267-53-6,CCN(CC)C\C=C(C)\CCC=C(C)C,CCN(CC)C\C=C(C)\CCC=C(C)C,CCN(CC)C\C=C(C)\CCC=C(C)C,CCN(CC)C\C=C(C)\CCC=C(C)C,CCN(CC)C\C=C(C)\CCC=C(C)C,,CCN(CC)C\C=C(C)\CCC=C(C)C
67,3,rhodium(I) perchlorate,I) perchlorate,Not Found,Not Found,Not Found,[O-]Cl(=O)(=O)=O.[Rh],[O-]Cl(=O)(=O)=O.[Rh],,[O-]Cl(=O)(=O)=O.[Rh]
67,3,citronellol ,106-22-9,C[C@@H](CCO)CCC=C(C)C,C[C@@H](CCO)CCC=C(C)C,C[C@@H](CCO)CCC=C(C)C,C[C@@H](CCO)CCC=C(C)C,C[C@@H](CCO)CCC=C(C)C,,C[C@@H](CCO)CCC=C(C)C
67,3,1-menthol,Not Found,Not Found,Not Found,Not Found,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C
67,3,α-tocopherol ,59-02-9,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2c(C)c(O)c(C)c(C)c2O1,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2c(C)c(O)c(C)c(C)c2O1,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2c(C)c(O)c(C)c(C)c2O1,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2c(C)c(O)c(C)c(C)c2O1,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2c(C)c(O)c(C)c(C)c2O1,,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2c(C)c(O)c(C)c(C)c2O1
67,3,cyclohexylcitronellalimine,Not Found,Not Found,Not Found,Not Found,Not Found,C1(CCCCC1)C\C(\C)=C/CCC(C)CC=N,,C1(CCCCC1)C\C(\C)=C/CCC(C)CC=N
67,3,"(S)-(-)-2,2'-Bis(diphenylphosphino)-1,1'-binaphthyl,
(R)-(+)-2,2'-Bis(diphenylphosphino)-1,1'-binapthyl ",76189-56-5,Not Found,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
67,3,(R)-(+)-Citronellal ,2385-77-5,C[C@H](CCC=C(C)C)CC=O,C[C@H](CCC=C(C)C)CC=O,C[C@H](CCC=C(C)C)CC=O,C[C@H](CCC=C(C)C)CC=O,C[C@H](CCC=C(C)C)CC=O,,C[C@H](CCC=C(C)C)CC=O
67,3,"N,N-diethyl-2,7-dimethyl-2,6-octadienylamine",Not Found,Not Found,Not Found,Not Found,Not Found,C(C)N(CC)CC(=CCCC=C(C)C)C,,C(C)N(CC)CC(=CCCC=C(C)C)C
67,3,"N,N-diethyl-3-methylene-7-methyl-6-octenylamine",Not Found,Not Found,Not Found,Not Found,Not Found,C(C)N(CC)CCC(CCC=C(C)C)=C,,C(C)N(CC)CCC(CCC=C(C)C)=C
67,3,"(+)-N,N-diethyl-(E)-citronellalenamine",E)-citronellalenamine,Not Found,Not Found,Not Found,Not Found,Not Found,"N,N-diethyl-(E)-3,7-dimethylocta-1,3,7-trien-6-amine",Not Found
67,3,N-cyclohexylgeranylamine,Not Found,Not Found,Not Found,Not Found,Not Found,C1(CCCCC1)NC\C=C(/C)\CCC=C(C)C,,C1(CCCCC1)NC\C=C(/C)\CCC=C(C)C
67,3,"N,N-dimethyl-3-phenyl-2(E)-butenylamine",E)-butenylamine,Not Found,Not Found,Not Found,Not Found,CN(C)C\C=C(/C)\C1=CC=CC=C1,,CN(C)C\C=C(/C)\C1=CC=CC=C1
67,3,dimethyl-3-phenyl-1(E)-butenylamine,E)-butenylamine,Not Found,Not Found,Not Found,Not Found,CN(\C=C\C(C)C1=CC=CC=C1)C,,CN(\C=C\C(C)C1=CC=CC=C1)C
67,3,"N,N-dimethyl-2-propenylamine ",2155-94-4,CN(C)CC=C,CN(C)CC=C,CN(C)CC=C,CN(C)CC=C,CN(C)CC=C,,CN(C)CC=C
67,3,"N,N-dimethyl-2(E)-butenylamine",E)-butenylamine,Not Found,Not Found,Not Found,Not Found,CN(C)C\C=C\C,,CN(C)C\C=C\C
67,3,"N,N-dimethyl-2-methyl-2-propenylamine",Not Found,Not Found,Not Found,Not Found,Not Found,CN(C)CC(=C)C,,CN(C)CC(=C)C
67,3,"N,N-dimethyl-3-methyl-2-butenylamine",Not Found,Not Found,Not Found,Not Found,Not Found,CN(C)CC=C(C)C,,CN(C)CC=C(C)C
67,4,brine,Not Found,Not Found,Not Found,Not Found,O.[Na+].[Cl-],O.[Na+].[Cl-],,O.[Na+].[Cl-]
67,4,MYRCENE,Not Found,Not Found,Not Found,Not Found,CC(=CCCC(=C)C=C)C,CC(=CCCC(=C)C=C)C,,CC(=CCCC(=C)C=C)C
67,4,Benzene ,71-43-2,c1ccccc1,c1ccccc1,c1ccccc1,c1ccccc1,c1ccccc1,,c1ccccc1
67,4,diethyl ether ,60-29-7,CCOCC,CCOCC,CCOCC,CCOCC,CCOCC,,CCOCC
67,4,sodium sulfate ,7757-82-6,[Na+].[Na+].[O-][S]([O-])(=O)=O,[Na+].[Na+].[O-][S]([O-])(=O)=O,[Na+].[Na+].[O-][S]([O-])(=O)=O,[Na+].[Na+].[O-][S]([O-])(=O)=O,[Na+].[Na+].[O-][S]([O-])(=O)=O,,[Na+].[Na+].[O-][S]([O-])(=O)=O
67,4,nitrogen ,7727-37-9,N#N,N#N,N#N,N#N,N#N,,N#N
67,4,diethylamine ,109-89-7,CCNCC,CCNCC,CCNCC,CCNCC,CCNCC,,CCNCC
67,4,lithium ,7439-93-2,[Li],[Li],[Li],[Li],[Li],,[Li]
67,4,butyllithium ,109-72-8,[Li+].CCC[CH2-],[Li+].CCC[CH2-],[Li+].CCC[CH2-],[Li+].CCC[CH2-],[Li+].CCC[CH2-],,[Li+].CCC[CH2-]
67,4,Tetrahydrofuran ,109-99-9,C1CCOC1,C1CCOC1,C1CCOC1,C1CCOC1,C1CCOC1,,C1CCOC1
67,4,hexane ,110-54-3,CCCCCC,CCCCCC,CCCCCC,CCCCCC,CCCCCC,,CCCCCC
67,4,citral ,5392-40-5,CC(C)=CCC\C(C)=C\C=O,CC(C)=CCC\C(C)=C\C=O,CC(C)=CCC\C(C)=C\C=O,CC(C)=CCC\C(C)=C\C=O,CC(C)=CCC\C(C)=C\C=O,,CC(C)=CCC\C(C)=C\C=O
67,4,calcium hydride ,7789-78-8,[Ca],[Ca],[Ca],[Ca],[Ca],,[Ca]
67,4,Linalool ,78-70-6,CC(C)=CCCC(C)(O)C=C,CC(C)=CCCC(C)(O)C=C,CC(C)=CCCC(C)(O)C=C,CC(C)=CCCC(C)(O)C=C,CC(C)=CCCC(C)(O)C=C,,CC(C)=CCCC(C)(O)C=C
67,4,citronellal ,106-23-0,C[C@H](CCC=C(C)C)CC=O,C[C@H](CCC=C(C)C)CC=O,C[C@H](CCC=C(C)C)CC=O,C[C@H](CCC=C(C)C)CC=O,C[C@H](CCC=C(C)C)CC=O,,C[C@H](CCC=C(C)C)CC=O
67,4,geranyl acetate ,105-87-3,CC(=O)OC/C=C(C)/CCC=C(C)C,CC(=O)OC/C=C(C)/CCC=C(C)C,CC(=O)OC/C=C(C)/CCC=C(C)C,CC(=O)OC/C=C(C)/CCC=C(C)C,CC(=O)OC/C=C(C)/CCC=C(C)C,,CC(=O)OC/C=C(C)/CCC=C(C)C
67,4,"N,N-Diethylgeranylamine,
2,6-Octadien-1-amine, N,N-diethyl-3,7-dimethyl-, (E)- ",40267-53-6,CCN(CC)C\C=C(C)\CCC=C(C)C,CCN(CC)C\C=C(C)\CCC=C(C)C,CCN(CC)C\C=C(C)\CCC=C(C)C,CCN(CC)C\C=C(C)\CCC=C(C)C,CCN(CC)C\C=C(C)\CCC=C(C)C,,CCN(CC)C\C=C(C)\CCC=C(C)C
